,author_id,keyword_list,morphs_list
114,@aemae-human,"['휴식시간', '회사', '회사생활', '취업', '회사생활', '퇴사', '회사', '회사생활', '스트레스', '감정쓰레기통', '퇴직', '직장생활', '직장생활', '파일명', '바탕화면', '카페', '퇴사', '퇴직금', '퇴사', '카페', '퇴직금', '퇴사', '승자', '회사생활', '카페', '퇴사', '월급', '또라이', '회사생활', '퇴사', '간식', '사다리', '회사생활', '카페', '빙수', '퇴사', '직장인', '퇴사', '상사', '택배', '폐지', '출근', '카페', '회사생활', '재활용', '카페', '퇴사', '직장', '카페', '커피', '용기', '퇴사', '회사생활', '존중', '퇴직', '카페', '퇴직금', '카페', '퇴사', '퇴직금', '카페', '퇴직', '퇴직금', '카페', '퇴직', '퇴직금', '카페', '퇴사', '창업', '보고서', '상사', '회사생활', '퇴사', '카페', '퇴직금']","['휴식', '시간', '회사', '회사', '생활', '취업', '회사', '생활', '퇴사', '회사', '회사', '생활', '스트레스', '감정', '쓰레기통', '퇴직', '직장', '생활', '직장', '생활', '파', '아', '일명', '바탕', '화면', '카페', '퇴사', '퇴직금', '퇴사', '카페', '퇴직금', '퇴사', '승자', '회사', '생활', '카페', '퇴사', '월급', '또라이', '회사', '생활', '퇴사', '간식', '사다리', '회사', '생활', '카페', '빙수', '퇴사', '직장인', '퇴사', '상사', '택배', '폐지', '출근', '카페', '회사', '생활', '재활용', '카페', '퇴사', '직장', '카페', '커피', '용기', '퇴사', '회사', '생활', '존중', '퇴직', '카페', '퇴직금', '카페', '퇴사', '퇴직금', '카페', '퇴직', '퇴직금', '카페', '퇴직', '퇴직금', '카페', '퇴사', '창업', '보고서', '상사', '회사', '생활', '퇴사', '카페', '퇴직금']"
115,@aemil80,"['증인', '영화', '사람']","['증인', '영화', '사람']"
116,@aenyfarm,"['중국예술', '중국', '화가']","['중국', '예술', '중국', '화가']"
117,@aesthetic,"['불안', '미술치료', '공포', '치료', '아이', '상담', '소설', '반스', '기억', '미술치료', '우울증', '정신과', '치료', '상담', '아이']","['불안', '미술', '치료', '공포', '치료', '아이', '상담', '소설', '반', '슬', '기억', '미술', '치료', '우울증', '정신과', '치료', '상담', '아이']"
118,@aeyou5119,"['대학', '미국유학', '미국', '여행', '발견', '비행기', '여행', '둘째', '수업', '중학교방문', '여행', '그랜드캐년', '영어공부', '영어교육', '마지막수업', '선물', '교과서', '우리', '유럽여행', '여행', '심즈4', '신디', '현미밥', '전화소리', '수업시간', '수업', '목장', '여행', '미국', '유령', '미국여행', '광산', '수업시간', '시간', '라오스', '루앙프라방', '방비엥', '여행', '라오스', '루앙프라방', '라오스', '비엔티엔', '루앙프라방', '영어', '영어공부', '여행', '세도나', '우정', '평생', '영어', '아이스크림']","['대학', '미국', '유학', '미국', '여행', '발견', '비행기', '여행', '둘째', '수업', '중학교', '방문', '여행', '그랜드', '캐년', '영어', '공부', '영어', '교육', '마지막', '수업', '선물', '교과서', '우리', '유럽', '여행', '여행', '심', '즈', '4', '신', '디', '현미밥', '전화', '소리', '수업', '시간', '수업', '목장', '여행', '미국', '유령', '미국', '여행', '광산', '수업', '시간', '시간', '라오스', '루', '앙프', '라', '방', '방비', '엥', '여행', '라오스', '루', '앙프', '라', '방', '라오스', '비', '엔', '티', '에', '는', '루', '앙프', '라', '방', '영어', '영어', '공부', '여행', '세도', '낳', '우정', '평생', '영어', '아이스크림']"
119,@africamarch,['작별'],['작별']
120,@afternena08,"['영화', '여성', '가족', '영화', '리뷰', '영화', '리뷰', '한국사회', '음악영화', '영화', '영화', '리뷰', '가족', '영화', '리뷰', '고아성', '할리우드', 'tvN', '예능']","['영화', '여성', '가족', '영화', '리뷰', '영화', '리뷰', '한국', '사회', '음악', '영화', '영화', '영화', '리뷰', '가족', '영화', '리뷰', '고아', '성', '할리우드', 'tvN', '예능']"
121,@ag1212824,"['주름', '얼굴', '엄마', '커피', '육아', '엄마']","['주름', '얼굴', '엄마', '커피', '육아', '엄마']"
122,@agada20,"['설렘', '청춘', '마음']","['설레', 'ㅁ', '청춘', '마음']"
123,@agendaplain,"['공감에세이', '감성사진', '사랑', '공감에세이', '사랑', '인문', '사랑', '공감에세이', '에세이', '여행', '사랑', '감성에세이', '에세이', '사랑', '공감에세이', '공감에세이', '에세이', '취업준비생', '사랑', '이별', '공감에세이', '시인', '빨래', '청춘', '사랑', '감성에세이', '공감에세이', '사랑', '에세이', '감성에세이', '사랑', '이별', '공감에세이', '사랑', '공감에세이', '인문', '사랑', '인문', '공감에세이', '심리', '사랑', '공감에세이', '사랑', '공감에세이', '심리', '연애', '사랑', '공감에세이', '사랑', '공감에세이', '감성에세이', '여행', '사랑', '공감에세이']","['공감', '에', '세', '이', '감성', '사진', '사랑', '공감', '에', '세', '이', '사랑', '인문', '사랑', '공감', '에', '세', '이', '에세이', '여행', '사랑', '감성', '에', '세', '이', '에세이', '사랑', '공감', '에', '세', '이', '공감', '에', '세', '이', '에세이', '취업', '준비', '생', '사랑', '이별', '공감', '에', '세', '이', '시인', '빨래', '청춘', '사랑', '감성', '에', '세', '이', '공감', '에', '세', '이', '사랑', '에세이', '감성', '에', '세', '이', '사랑', '이별', '공감', '에', '세', '이', '사랑', '공감', '에', '세', '이', '인문', '사랑', '인문', '공감', '에', '세', '이', '심리', '사랑', '공감', '에', '세', '이', '사랑', '공감', '에', '세', '이', '심리', '연애', '사랑', '공감', '에', '세', '이', '사랑', '공감', '에', '세', '이', '감성', '에', '세', '이', '여행', '사랑', '공감', '에', '세', '이']"
124,@agentseou,"['일러스트', '잡지', '문화', '잡지', '문화', '책', '예술', '이야기', '그림', '잡지', '일러스트', '아트', '일러스트', '아트', '잡지']","['일', '러스트', '잡지', '문화', '잡지', '문화', '책', '예술', '이야기', '그림', '잡지', '일', '러스트', '아트', '일', '러스트', '아트', '잡지']"
125,@agerbite,"['감성에세이', '사랑', '책읽기', '인간관계', '감성에세이', '사랑', '감성에세이', '인문', '책읽기', '사회', '감성에세이', '교육', '감성에세이', '글쓰기', '인문교양']","['감성', '에', '세', '이', '사랑', '책읽기', '인간관계', '감성', '에', '세', '이', '사랑', '감성', '에', '세', '이', '인문', '책읽기', '사회', '감성', '에', '세', '이', '교육', '감성', '에', '세', '이', '글쓰기', '인문', '교양']"
126,@ah11,"['호기심', '평가', '상처', '결혼', '이별', '노처녀']","['호기심', '평가', '상처', '결혼', '이별', '노처녀']"
127,@ahala,"['인간', '영혼', '성장']","['인간', '영혼', '성장']"
128,@ahisfy,"['유튜브', '블로그', 'YouTube']","['유', '튜브', '블', 'ㄹ', '로그', 'YouTube']"
129,@ahrthfl48,"['공감능력', '소통', '시청자']","['공감', '능력', '소통', '시청자']"
130,@aiolos,"['마케팅', '진화심리학', '포지셔닝']","['마케팅', '진화', '심리학', '포', '지시', '어', '닝']"
131,@airash,"['독립', '만세운동']","['독립', '만세', '운동']"
132,@airtight,"['IT', '실리콘밸리', '매니저', 'IT', '산호세', '자유', 'IT', '산호세', '커뮤니케이션', '미술', '육아', '그림', '실리콘밸리', '조직문화', 'IT']","['IT', '실리콘', '밸리', '매니저', 'IT', '산호세', '자유', 'IT', '산호세', '커뮤니케이션', '미술', '육아', '그림', '실리콘', '밸리', '조직', '문화', 'IT']"
133,@ajoyfulnews,"['엄마', '육아', '아가', '공감에세이', '육아에세이', '육아일기', '육아에세이', '엄마육아', '육아']","['엄마', '육아', '아가', '공감', '에', '세', '이', '육아', '에', '세', '이', '육아', '일기', '육아', '에', '세', '이', '엄마', '육아', '육아']"
134,@akstory,"['시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '윤동주', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사']","['시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '윤동주', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사', '시', '필사']"
135,@alafika,"['불면증', '달', '감정']","['불면증', '달', '감정']"
136,@alessia,"['파리', '현대미술', '프랑스']","['파리', '현대', '미술', '프랑스']"
137,@alessine,"['이탈리아', '토스카나', '여행', '브랜딩', '이탈리아', '토스카나']","['이탈리아', '토스카', '나', '여행', '브랜딩', '이탈리아', '토스카', '나']"
138,@alexkang,"['창업', '사업전략', '스타트업', '모비인사이드', '스타트업', '커리어', '창업교육', '창업', '스타트업', '브랜드컨설팅', '브랜드', '스타트업', '사업모델', '비즈니스', '스타트업', '강아지분양', '강아지', '반려견', '스타트업', '육성', '네트워킹', '비즈니스', '기업교육', '교육', '브랜드컨설팅', '브랜드', '브랜딩', '신입사원', '교육', '비즈니스', '스타트업', '창업', '스타트캠퍼스', '창업', '스타트업', '모집']","['창업', '사업', '전략', '스타트', '업', '모', '비인', '사이드', '스타트', '업', '커리어', '창업', '교육', '창업', '스타트', '업', '브랜드', '컨설팅', '브랜드', '스타트', '업', '사업', '모델', '비즈니스', '스타트', '업', '강아지', '분양', '강아지', '반려', '견', '스타트', '업', '육성', '네트', '워킹', '비즈니스', '기업', '교육', '교육', '브랜드', '컨설팅', '브랜드', '브랜딩', '신입', '사원', '교육', '비즈니스', '스타트', '업', '창업', '스타트', '캠퍼스', '창업', '스타트', '업', '모질']"
139,@alexryu80,"['인피니티', '자동차', '시승기', '푸조', '시승기', '카스케이프']","['인', '피', '니', '티', '자동차', '시', '승기', '푸조', '시', '승기', '카스', '케이프']"
140,@alittledeer,"['생각', '사람', '서양미술사', '샤갈', '전시', '아버지', '아빠', '작가', '에세이', '책', '제목', '서점', '중고', '정리', '순간', '여름', '사랑', '아침', '냉면', '나무', '소설', '숲', '씨앗', '인생', '나무', '어버이날', '책읽기', '책읽기', '아침식사', '월요일', '아침', '아침식사', '책', '사진일기', '아침식사', '책', '사진일기', '봄', '기분', '아침식사', '책', '사진일기', '할아버지', '가사', '슬픔', '아침식사', '책', '사진일기', '시간', '무기력', '잠', '식사일지', '식사', '밥', '소설', '화가', '내면', '가족', '사진집', '세월', '밤', '영혼', '그림책', '반려동물', '생일', '여름', '바다', '소설', '가족여행', '커피', '아침', '낮잠', '여름', '휴식', '단어', '비', '잠', '여행계획', '아침', '여름', '고양이', '여름', '시간', '여름', '휴가', '책', '고양이', '생명', '반려동물', '결혼', '책읽기', '아침식사', '안녕', '소식', '사랑', '투쟁', '소설', '기록', '성격', '여름', '예언', '교토', '여행계획', '8월', '생일', '아이스크림', '일요일', '돈가스', '책읽기', '아침식사', '소설', '책읽기', '아침식사', '일기', '죽음', '아침', '아침식사', '책', '사진일기', '아침식사', '책', '사진일기', '아모스오즈', '새해', '기록', '정리', '물건', '아침식사', '사진일기', '책', '아침식사', '책', '사진일기', '아침식사', '책', '사진일기', '산문', '글쓰기', '화가', '자화상', '여행', '암스테르담', '화분', '사랑', '순간', '행복', '반려동물', '이야기', '고양이', '만화책', '고양이', '반려동물', '할아버지', '편지', '기억', '새벽', '아침', '기분', '아침식사', '책', '사진일기', '아침식사', '책', '사진일기', '아침식사', '책', '사진일기', '슬픔', '공부', '질문', '관찰', '초록', '화가', '부엌', '식탁', '사랑', '영화', '브런치', '예술', '야근', '응원', '하루', '침대', '우울', '기분', '시', '잠', '사랑', '사랑', 'love', '고양이', '교훈', '육아', '사람', '생활', '부처', '아침', '소설', '아침식사', '책', '사진일기', '아침식사', '책', '사진일기', '아침식사', '책', '사진일기', '아침식사', '책', '사진일기', '아침식사', '책', '사진일기', '아침식사', '책', '사진일기', '나무늘보', '폭우', '문학', '일상', '정원', '기분전환', '산책', '식물', '고양이', '그림일기', '요가', '파리', '친구', '사진', '독서', '기차', '글쓰기', '무제', '날씨', '삶', '시간', '아침식사', '책', '사진일기', '아침식사', '책', '사진일기', '책', '사진일기', '아침식사', '소설', '작가', '독서', '한때', '작가', '학창시절', '순간', '인생', '출근', '프랑스어', '외국어', '여름', '슬픔', '작가', '고양이', '책읽기', '아침식사', '휴가', '8월', '순간', '여름', '북극', '일기', '산문', '뉴욕', '작가', '인간', '마음', '오해', '철학', '식사', '고양이', '여름', '날씨', '아침식사', '책', '사진일기', '아침식사', '책', '사진일기', '아침식사', '책', '사진일기', '하품', '여름', '도시락', '역사소설', '편지', '기억', '이름', '이야기', '문학', '독서', '글쓰기', '아침식사', '책', '사진일기', '을지로', '시인', '모험', '일', '인생', '무엇', '풍경', '작가', '생일', '아침', '아침식사', '책', '사진일기', '양파', '수프', '프렌치', '일기', '시간', '컬러', '녹색', '꿈', '생각', '일기', '집', '공간', '꿈', '질문', '아침식사', '책읽기', '삶', '전투', '아침식사', '책', '사진일기', '그림', '미술', '화가', '사슴', '시인', '아침', '여름', '멜론', '노래', '아침', '소설', '독서', '휴가', '선생', '밤', '소설', '여름', '식탁', '음악', 'time', '시인', '책이야기', '아침', '일상', '사진일기', '아침식사', '책', '사진일기', '아침식사', '책']","['생각', '사람', '서양', '미술사', '샤갈', '전시', '아버지', '아빠', '작가', '에세이', '책', '제목', '서점', '중고', '정리', '순간', '여름', '사랑', '아침', '냉면', '나무', '소설', '숲', '씨앗', '인생', '나무', '어버이날', '책읽기', '책읽기', '아침', '식사', '월요일', '아침', '아침', '식사', '책', '사진', '일기', '아침', '식사', '책', '사진', '일기', '봄', '기분', '아침', '식사', '책', '사진', '일기', '할아버지', '가사', '슬픔', '아침', '식사', '책', '사진', '일기', '시간', '무기력', '잠', '식사', '일지', '식사', '밥', '소설', '화가', '내면', '가족', '사진집', '세월', '밤', '영혼', '그림책', '반려', '동물', '생일', '여름', '바다', '소설', '가족', '여행', '커피', '아침', '낮잠', '여름', '휴식', '단어', '비', '잠', '여행', '계획', '아침', '여름', '고양이', '여름', '시간', '여름', '휴가', '책', '고양이', '생명', '반려', '동물', '결혼', '책읽기', '아침', '식사', '안녕', '소식', '사랑', '투쟁', '소설', '기록', '성격', '여름', '예언', '교', '토', '여행', '계획', '8', '월', '생일', '아이스크림', '일요일', '돈가스', '책읽기', '아침', '식사', '소설', '책읽기', '아침', '식사', '일기', '죽음', '아침', '아침', '식사', '책', '사진', '일기', '아침', '식사', '책', '사진', '일기', '아모스', '오즈', '새해', '기록', '정리', '물건', '아침', '식사', '사진', '일기', '책', '아침', '식사', '책', '사진', '일기', '아침', '식사', '책', '사진', '일기', '산문', '글쓰기', '화가', '자화상', '여행', '암', '스테르', '담', '화분', '사랑', '순간', '행복', '반려', '동물', '이야기', '고양이', '만화책', '고양이', '반려', '동물', '할아버지', '편지', '기억', '새벽', '아침', '기분', '아침', '식사', '책', '사진', '일기', '아침', '식사', '책', '사진', '일기', '아침', '식사', '책', '사진', '일기', '슬픔', '공부', '질문', '관찰', '초록', '화가', '부엌', '식탁', '사랑', '영화', '브런', '치', '예술', '야근', '응원', '하루', '침대', '우울', '기분', '시', '잠', '사랑', '사랑', 'love', '고양이', '교훈', '육아', '사람', '생활', '부처', '아침', '소설', '아침', '식사', '책', '사진', '일기', '아침', '식사', '책', '사진', '일기', '아침', '식사', '책', '사진', '일기', '아침', '식사', '책', '사진', '일기', '아침', '식사', '책', '사진', '일기', '아침', '식사', '책', '사진', '일기', '나무', '늘보', '폭우', '문학', '일상', '정원', '기분', '전환', '산책', '식물', '고양이', '그림', '일기', '요가', '파리', '친구', '사진', '독서', '기차', '글쓰기', '무제', '날씨', '삶', '시간', '아침', '식사', '책', '사진', '일기', '아침', '식사', '책', '사진', '일기', '책', '사진', '일기', '아침', '식사', '소설', '작가', '독서', '한때', '작가', '학창', '시절', '순간', '인생', '출근', '프랑스어', '외국어', '여름', '슬픔', '작가', '고양이', '책읽기', '아침', '식사', '휴가', '8', '월', '순간', '여름', '북극', '일기', '산문', '뉴욕', '작가', '인간', '마음', '오해', '철학', '식사', '고양이', '여름', '날씨', '아침', '식사', '책', '사진', '일기', '아침', '식사', '책', '사진', '일기', '아침', '식사', '책', '사진', '일기', '하품', '여름', '도시락', '역사', '소설', '편지', '기억', '이름', '이야기', '문학', '독서', '글쓰기', '아침', '식사', '책', '사진', '일기', '을지', '로', '시인', '모험', '일', '인생', '무엇', '풍경', '작가', '생일', '아침', '아침', '식사', '책', '사진', '일기', '양파', '수프', '프렌치', '일기', '시간', '컬러', '녹색', '꿈', '생각', '일기', '집', '공간', '꿈', '질문', '아침', '식사', '책읽기', '삶', '전투', '아침', '식사', '책', '사진', '일기', '그림', '미술', '화가', '사슴', '시인', '아침', '여름', '멜론', '노래', '아침', '소설', '독서', '휴가', '선생', '밤', '소설', '여름', '식탁', '음악', 'time', '시인', '책', '이야기', '아침', '일상', '사진', '일기', '아침', '식사', '책', '사진', '일기', '아침', '식사', '책']"
