,author_id,keyword_list,morphs_list
94,@8ocheng,"['그림일기', '신혼일기', '웹툰']","['그림', '일기', '신혼', '일기', '웹', '툰']"
95,@8percent,"['투자', '금융콘텐츠', '분산투자']","['투자', '금융', '콘텐츠', '분산', '투자']"
96,@909090k,"['마케팅', '인플루언서', '크리에이터']","['마케팅', '이', 'ㄴ', '플', '로', '언서', '크리', '에', '이', '터']"
97,@90ekil200,"['시간', '일상']","['시간', '일상']"
98,@91right,"['여행', '아프리카', '나미비아', '남아공', '아프리카', '여행', '남아공', '펭귄', '케이프타운', '케이프타운', '아프리카', '남아공']","['여행', '아프리카', '나미', '비아', '남', '아', '공', '아프리카', '여행', '남', '아', '공', '펭귄', '케이프', '타운', '케이프', '타운', '아프리카', '남', '아', '공']"
99,@920803hj,"['행복', '트렌드', '선택']","['행복', '트렌드', '선택']"
100,@92bom2,"['호주', '여행', '퇴사']","['호주', '여행', '퇴사']"
101,@930,"['선택', '프랑스', '옹플뢰르', '과거', '런던', '그리움', '프랑스', '바다마을', '노르망디', '뉘른베르크', '연결', '후회', '우체통', '마음속', '오스트리아', '장미의이름', '역사', '영화', '파리', '여행정보', '백화점', '스트라스부르', '종교', '돈', '뉘른베르크', '교회', '유럽여행', '그라나다', '스페인여행', '역사', '파리여행', '에세이', '인셉션', '포기', '에펠탑', '위로', '뉘른베르크', '관심', '여행']","['선택', '프랑스', '옹', '플뢰', '르', '과거', '런던', '그리움', '프랑스', '바다', '마을', '노', '르', '망', '디', '뉘른', '베르크', '연결', '후회', '우체통', '마음속', '오스트', '리', '아', '장미', '의', '이름', '역사', '영화', '파리', '여행', '정보', '백화점', '스트라', '스부', '르', '종교', '돈', '뉘른', '베르크', '교회', '유럽', '여행', '그라나다', '스페인', '여행', '역사', '파리', '여행', '에세이', '이', 'ㄴ', '셉션', '포기', '에펠탑', '위로', '뉘른', '베르크', '관심', '여행']"
102,@9320km,"['공감에세이', '감성사진', '해외생활', '시위', '집회', '프랑스']","['공감', '에', '세', '이', '감성', '사진', '해외', '생활', '시위', '집회', '프랑스']"
103,@97928275,"['무기력', '출근', '백수', '파도', '시', '겨울', '백수', '대화', '사람이야기', '연애', '친구', '단편소설', '관찰일기', '편의점', '사람이야기']","['무기력', '출근', '백수', '파도', '시', '겨울', '백수', '대화', '사람', '이야기', '연애', '친구', '단편', '소설', '관찰', '일기', '편의점', '사람', '이야기']"
104,@999999999,"['엄마', '일기', '에세이', '남자', '연애', '말투', '오타', '메시지', '일기', '목줄', '회사원', '강아지', '일기', '엄마', '딸', '사랑', '편지', '상처', '일기', '동생', '일기장']","['엄마', '일기', '에세이', '남자', '연애', '말투', '오', '타', '메시지', '일기', '목줄', '회사원', '강아지', '일기', '엄마', '딸', '사랑', '편지', '상처', '일기', '동생', '일기장']"
105,@99production,"['아티스트', '생각', '스타트업']","['아티스트', '생각', '스타트', '업']"
106,@a014215,"['경험', '아이', '태도', '이야기', '시작', '마음', '학교', '기숙사', '교육', '친구', '행복', '사진', '집중력', '집중', '학교', '질문', '반응', '실수', '감정', '사람', '눈물', '생각', '행동', '생각', '시간', '인생', '선택', '집중', '후회']","['경험', '아이', '태도', '이야기', '시작', '마음', '학교', '기숙사', '교육', '친구', '행복', '사진', '집중력', '집중', '학교', '질문', '반응', '실수', '감정', '사람', '눈물', '생각', '행동', '생각', '시간', '인생', '선택', '집중', '후회']"
107,@a2bebike,"['전기자전거', '자전거', '미드드라이브']","['전기자전거', '자전거', '미', '드', '드라이브']"
108,@a7838913,"['기분', '인생', '상품', '불안', '연료', '생각', '직장', '직장생활', '시간', '시간', '하루', '기억', '입원', '생각', '요즘', '마음', '스트레스', '생각']","['기분', '인생', '상품', '불안', '연료', '생각', '직장', '직장', '생활', '시간', '시간', '하루', '기억', '입원', '생각', '요즘', '마음', '스트레스', '생각']"
109,@aa3062545,"['지방', '인슐린', '다이어트', '도서', '독서', '책리뷰', '스타트업', '개발자', '실리콘밸리', '스타트업', '혁신', '인생', '성공', '습관', '프로그래머', '개발자', '프로그래밍', 'SF', '픽션', '소설', '시작', '인문학', '입문', '애플', '아마존', '플랫폼']","['지방', '인슐린', '다이어트', '도서', '독서', '책', '리뷰', '스타트', '업', '개발자', '실리콘', '밸리', '스타트', '업', '혁신', '인생', '성공', '습관', '프로그래머', '개발자', '프로그래밍', 'SF', '픽션', '소설', '시작', '인문학', '입문', '애플', '아마존', '플랫폼']"
110,@aaa,"['RSS', '브런치', 'brunch']","['RSS', '브런', '치', 'brunch']"
111,@aaa2877,"['영화리뷰', '종교', '불교', '영화', '스릴러', '타임', '영화리뷰', '자폐증', '법원', '영화', '유관순', '일제강점기', '영화리뷰', '영화', '좀비영화', '영화리뷰', '류준열', '형사']","['영화', '리뷰', '종교', '불교', '영화', '스릴러', '타임', '영화', '리뷰', '자폐증', '법원', '영화', '유관순', '일제', '강점기', '영화', '리뷰', '영화', '좀비', '영화', '영화', '리뷰', '류', '준열', '형사']"
112,@aamond6500,"['목소리', '힐링', '미세먼지', '유리구슬', '감사', '심리치유', '조국광복', '하늘', '한반도', '조국광복', '하늘', '영화', '유리구슬', '유관순', '독립기념관', '감사', '불교', '공감에세이', '미세먼지', '읽을거리', '태양']","['목소리', '힐링', '미세', '먼지', '유리', '구슬', '감사', '심리', '치유', '조국', '광복', '하늘', '한반도', '조국', '광복', '하늘', '영화', '유리', '구슬', '유관순', '독립', '기념관', '감사', '불교', '공감', '에', '세', '이', '미세', '먼지', '읽', '을', '거리', '태양']"
113,@aamuroo,"['생일', '기분', '위로', '기관', '부모', '응원']","['생일', '기분', '위로', '기관', '부모', '응원']"
114,@aanong,"['드라마', '사랑', '김수현']","['드라마', '사랑', '김', '수', '현']"
115,@aaqw,"['검정고시', '공부', '청소년']","['검정고시', '공부', '청소년']"
116,@aaronmin,"['여행', '러시아', '북유럽여행']","['여행', '러시아', '북유럽', '여행']"
117,@abcddd,"['에세이', '공감에세이', '일상에세이', '일상에세이', '에세이', '공감에세이']","['에세이', '공감', '에', '세', '이', '일상', '에', '세', '이', '일상', '에', '세', '이', '에세이', '공감', '에', '세', '이']"
118,@ablejwk2002,"['바다', '키스', '졸업', '행복', '영어', '생각', '사랑', '생각']","['바다', '키스', '졸업', '행복', '영어', '생각', '사랑', '생각']"
119,@aboutjina,"['여행', '암스테르담', '네덜란드', '뉴욕', '여행', '미국', '여행', '여행기', '네덜란드', '뉴욕', '여행', '여행기', '뉴욕', '여행', '미국']","['여행', '암', '스테르', '담', '네덜란드', '뉴욕', '여행', '미국', '여행', '여행기', '네덜란드', '뉴욕', '여행', '여행기', '뉴욕', '여행', '미국']"
120,@aboutmee,"['퇴사', '주말여행', '자유', '이력서', '면접', '사진', '퇴사', '요가', '충전']","['퇴사', '주말', '여행', '자유', '이력서', '면접', '사진', '퇴사', '요가', '충전']"
121,@absdisc,"['애니메이션', '일본', '현실', '의학', '중세', '약물', '전기자동차', '자동차', '닛산', '발렌타인데이', '초콜릿', '안중근', '의료', '인공지능', '왓슨', '음식', '냉면', '빙고', '의사', '의학', '서양의학', '세포치료', '면역세포', '줄기세포', '역사', '위생', '건강', '애니메이션', '애니', '추천작']","['애니메이션', '일본', '현실', '의학', '중세', '약물', '전기', '자동차', '자동차', '닛', '산', '발렌타인', '데이', '초콜릿', '안중근', '의료', '인공지능', '왓', '슬', 'ㄴ', '음식', '냉면', '빙고', '의사', '의학', '서양', '의학', '세포', '치료', '면역', '세포', '줄기', '세포', '역사', '위생', '건강', '애니메이션', '애', '니', '추천', '작']"
122,@abusehealer,"['여행', '버스킹', '호스텔', '조지아', '고양이', '여행', '포옹', '여행', '유럽', '조지아', '여행', '동유럽', '여행', '해외여행', '버스킹', '여행', '수염', '휴대폰', '여행', '사주', '에디터', '비행기', '여행', '유럽여행', '조지아', '행운', '여행', '버스킹', '여행', '유럽', '여행', '유럽', '동유럽']","['여행', '버스', '킹', '호스텔', '조지아', '고양이', '여행', '포옹', '여행', '유럽', '조지아', '여행', '동유럽', '여행', '해외여행', '버스', '킹', '여행', '수염', '휴대폰', '여행', '사주', '에디터', '비행기', '여행', '유럽', '여행', '조지아', '행운', '여행', '버스', '킹', '여행', '유럽', '여행', '유럽', '동유럽']"
123,@acdcrock,"['리뷰', '좋은음악']","['리뷰', '좋', '은', '음악']"
124,@acolt,"['표정', '감정']","['표정', '감정']"
125,@across124,"['영화', '종교', '리뷰', '췌장', '건강', '수술']","['영화', '종교', '리뷰', '췌장', '건강', '수술']"
126,@adastra5,"['기억', '할머니', '시간', '알바', '노동현실', '경험', '운전', '제주도', '처음']","['기억', '할머니', '시간', '알바', '노동', '현실', '경험', '운전', '제주도', '처음']"
127,@addsy,"['거짓말', '엄마', '거짓', '사랑', '단어', '시', '자기계발', '소비', '습관', '생각', '주문', '우주']","['거짓말', '엄마', '거짓', '사랑', '단어', '시', '자기계', '받', '소비', '습관', '생각', '주문', '우주']"
128,@adipoman,"['가을', '악보', '마음']","['가을', '악보', '마음']"
129,@aditoreum,"['어머니', '엄마', '할머니', '이방인', '이사', '청담동', '마음이야기', '슬픔', '생각']","['어머니', '엄마', '할머니', '이방인', '이사', '청담동', '마음', '이야기', '슬픔', '생각']"
130,@adkyung,"['서울시', '교육', '메주', '된장', '된장', '음식', '뒷모습', '아이', '축구', '메시', '이니에스타', '축구', '옷걸이', '껍질', '음식', '전기장판', '장판', '미역', '생일', '아이', '전통음식', '음식', '민요', '생각', '수업', '고추장', '메주가루', '엄마', '캐슬', '염정아', '김장김치', '된장', '두부', '요리', '메주', '강습', '고추장', '전기장판', '두부', '순두부', '고추장', '요리', '김장김치', '김치', '음식쓰레기', '음식', '김치', '음식']","['서울시', '교육', '메주', '된장', '된장', '음식', '뒷모습', '아이', '축구', '메', '시', '이', '니', '에스타', '축구', '옷걸이', '껍질', '음식', '전기장판', '장판', '미역', '생일', '아이', '전통', '음식', '음식', '민요', '생각', '수업', '고추장', '메주', '가루', '엄마', '캐슬', '염', '정아', '김장', '김치', '된장', '두부', '요리', '메주', '강습', '고추장', '전기장판', '두부', '순두부', '고추장', '요리', '김장', '김치', '김치', '음식', '쓰레기', '음식', '김치', '음식']"
131,@adorable1012,"['알리타', '행복', '노력', '웨딩', '신부', '여자']","['알', 'ㄹ', '리', '타', '행복', '노력', '웨딩', '신부', '여자']"
132,@adore,"['취업', '취준생', '면접']","['취업', '취', '주', 'ㄴ', '생', '면접']"
133,@adskim1028,"['퇴사', '백수', '일상생활', '퇴사', '일상', '취업']","['퇴사', '백수', '일상생활', '퇴사', '일상', '취업']"
134,@advan,"['여행', '낚시', '민박', '여행', '대마도', '히타카츠']","['여행', '낚시', '민박', '여행', '대마도', '히', '타', '아', '카', '아', '츠']"
135,@adyton,"['그림', '현대미술', '예술']","['그림', '현대', '미술', '예술']"
136,@aehyun,"['해외여행', '방콕', '카페', '수영', '에세이', '수필', '엄마', '수필', '에세이', '해외여행', '방콕', '태국', '방콕', '아유타야', '사원', '방콕', '팟타이', '사원', '방콕', '해외여행', '태국여행', '방콕', '야경', '태국여행', '수필', '에세이', '글', '방콕', '해외여행', '북한']","['해외여행', '방', '콕', '카페', '수영', '에세이', '수필', '엄마', '수필', '에세이', '해외여행', '방', '콕', '태국', '방', '콕', '아', '아', '유타', '야', '사원', '방', '콕', '팟', '타이', '사원', '방', '콕', '해외여행', '태국', '여행', '방', '콕', '야경', '태국', '여행', '수필', '에세이', '글', '방', '콕', '해외여행', '북한']"
